concID,pollutantID,stationID,year,concentration,pctValid,measurementCode,population,exceededLimit
39989,PM10,NL00639,2007,50.20,93.15,100,9131,1
39990,PM10,NL00639,2008,40.94,95.63,100,9131,0
39991,PM10,NL00639,2010,45.44,89.59,100,9131,0
39992,PM10,NL00639,2011,47.24,97.53,100,9131,0
39993,PM10,NL00639,2012,32.58,99.18,100,9131,0
46691,PM10,NL00639,2013,33.96,NULL,NULL,NULL,0
39994,PM10,NL00701,2008,34.61,91.26,100,125954,0
39995,PM10,NL00701,2009,35.10,91.78,100,125954,0
39996,PM10,NL00701,2010,36.43,88.22,101,125954,0
39997,PM10,NL00701,2011,45.00,96.99,101,125954,0
39998,PM10,NL00701,2012,37.71,98.36,101,125954,0
46703,PM10,NL00701,2013,36.85,NULL,NULL,NULL,0
39999,PM10,NL00728,1993,70.73,81.64,100,9971,1
40000,PM10,NL00728,1994,63.27,81.92,100,9971,1
40001,PM10,NL00728,1995,63.55,97.81,100,9971,1
40002,PM10,NL00728,1996,79.27,99.18,100,9971,1
40003,PM10,NL00728,1997,59.69,93.97,100,9971,1
40004,PM10,NL00728,1998,53.78,93.15,100,9971,1
40005,PM10,NL00728,1999,48.73,96.16,100,9971,0
40006,PM10,NL00728,2000,46.53,92.62,100,9971,0
40007,PM10,NL00728,2001,54.82,95.62,100,9971,1
40008,PM10,NL00728,2002,56.43,95.07,100,9971,1
40009,PM10,NL00728,2003,61.36,96.99,100,9971,1
40010,PM10,NL00728,2012,28.96,87.43,101,9971,0
40011,PM10,NL00741,2004,53.36,97.00,100,10021,1
40012,PM10,NL00741,2005,53.51,97.81,100,10021,1
40013,PM10,NL00741,2006,57.01,98.63,100,10021,1
40014,PM10,NL00741,2007,55.89,98.90,100,10021,1
40015,PM10,NL00741,2008,46.30,95.63,100,10021,0
40016,PM10,NL00741,2009,46.21,95.62,100,10021,0
40017,PM10,NL00741,2010,43.84,93.43,100,10021,0
40018,PM10,NL00741,2011,47.56,96.44,100,10021,0
40019,PM10,NL00741,2012,42.46,97.54,100,10021,0
46699,PM10,NL00741,2013,40.01,NULL,NULL,NULL,0
40020,PM10,NL00937,2004,46.83,96.18,100,11511,0
40021,PM10,NL00937,2005,50.60,95.34,100,11511,1
40022,PM10,NL00937,2006,53.70,97.81,100,11511,1
40023,PM10,NL00937,2007,45.65,97.53,100,11511,0
40024,PM10,NL00937,2008,43.75,98.36,100,11511,0
40025,PM10,NL00937,2009,47.07,94.52,100,11511,0
40026,PM10,NL00937,2010,42.18,98.90,100,11511,0
40027,PM10,NL00937,2011,48.36,98.36,100,11511,0
40028,PM10,NL00937,2012,37.59,95.36,100,11511,0
46694,PM10,NL00937,2013,40.59,NULL,NULL,NULL,0
40029,PM10,NO0011A,2001,48.70,99.45,503,10013,0
40030,PM10,NO0011A,2002,49.23,99.18,503,10013,0
40031,PM10,NO0011A,2003,62.19,96.99,503,3338,1
40032,PM10,NO0011A,2004,46.77,95.63,503,3338,0
40033,PM10,NO0011A,2005,43.05,95.89,503,3338,0
40034,PM10,NO0011A,2006,39.19,98.63,503,3338,0
40035,PM10,NO0011A,2007,41.50,97.53,503,3338,0
40036,PM10,NO0011A,2008,35.03,96.45,503,5007,0
40037,PM10,NO0011A,2009,38.75,95.34,503,2503,0
40038,PM10,NO0011A,2010,34.17,99.18,503,2003,0
40039,PM10,NO0011A,2011,37.62,96.44,503,2003,0
40040,PM10,NO0011A,2012,29.62,98.63,503,2003,0
46707,PM10,NO0011A,2013,31.95,NULL,NULL,NULL,0
40041,PM10,NO0015A,2003,32.45,88.49,500,235249,0
40042,PM10,NO0015A,2004,27.10,85.79,500,235249,0
40043,PM10,NO0015A,2005,29.74,78.90,500,235249,0
40044,PM10,NO0015A,2007,26.50,99.18,500,235249,0
40045,PM10,NO0015A,2008,26.58,98.91,500,235249,0
40046,PM10,NO0015A,2009,29.28,98.08,500,235249,0
40047,PM10,NO0015A,2010,30.91,98.63,500,235249,0
40048,PM10,NO0015A,2012,23.34,99.18,500,235249,0
46713,PM10,NO0015A,2013,26.31,NULL,NULL,NULL,0
40049,PM10,NO0057A,2003,67.17,95.34,100,3338,1
40050,PM10,NO0057A,2004,55.50,86.07,100,3338,1
40051,PM10,NO0057A,2005,55.21,94.80,100,3338,1
40052,PM10,NO0057A,2006,60.61,91.78,100,3338,1
40053,PM10,NO0057A,2007,49.67,94.80,100,3338,0
40054,PM10,NO0057A,2009,43.04,91.78,100,2503,0
40055,PM10,NO0057A,2010,39.50,86.30,100,2003,0
40056,PM10,NO0057A,2011,41.64,94.52,100,2003,0
40057,PM10,NO0057A,2012,40.54,75.14,100,2003,0
46708,PM10,NO0057A,2013,40.71,NULL,NULL,NULL,0
40058,PM10,NO0058A,2003,78.97,96.99,101,3338,1
40059,PM10,NO0058A,2004,72.13,91.26,101,3338,1
40060,PM10,NO0059A,2003,51.76,89.04,100,4556,1
40061,PM10,NO0059A,2004,39.88,86.34,100,4556,0
40062,PM10,NO0059A,2005,48.29,77.81,100,4556,0
40063,PM10,NO0059A,2007,39.88,95.89,100,4556,0
40064,PM10,NO0059A,2008,36.52,96.72,100,4556,0
40065,PM10,NO0059A,2009,34.78,97.53,100,4556,0
40066,PM10,NO0059A,2010,51.70,96.44,100,4556,1
40067,PM10,NO0059A,2012,29.82,96.45,100,4556,0
46714,PM10,NO0059A,2013,44.23,NULL,NULL,NULL,0
40068,PM10,NO0060A,2003,75.07,80.27,100,2983,1
40069,PM10,NO0060A,2004,64.42,77.05,100,2983,1
40070,PM10,NO0060A,2007,55.13,88.49,100,1491,1
40071,PM10,NO0060A,2008,49.96,87.98,100,1491,0
40072,PM10,NO0060A,2009,54.80,99.73,100,994,1
40073,PM10,NO0060A,2010,56.53,93.70,100,994,1
40074,PM10,NO0060A,2011,61.57,96.16,100,994,1
40075,PM10,NO0060A,2012,54.30,85.79,100,994,1
46715,PM10,NO0060A,2013,41.21,NULL,NULL,NULL,0
40076,PM10,NO0065A,2004,22.73,94.81,100,113330,0
40077,PM10,NO0065A,2005,25.59,84.38,100,113330,0
40078,PM10,NO0065A,2010,24.22,99.73,100,113330,0
40079,PM10,NO0065A,2011,25.75,99.73,100,113330,0
40080,PM10,NO0065A,2012,22.89,95.08,100,113330,0
46719,PM10,NO0065A,2013,24.82,NULL,NULL,NULL,0
40081,PM10,NO0066A,2004,32.87,82.51,100,153991,0
40082,PM10,NO0066A,2005,35.00,77.26,100,153991,0
40083,PM10,NO0066A,2006,33.03,82.19,100,153991,0
40084,PM10,NO0068A,2005,52.63,75.07,100,2983,1
40085,PM10,NO0068A,2007,41.68,92.88,100,1491,0
40086,PM10,NO0068A,2008,45.63,90.71,100,1491,0
40087,PM10,NO0068A,2009,46.42,98.36,100,994,0
40088,PM10,NO0068A,2010,45.27,91.78,100,994,0
40089,PM10,NO0068A,2011,45.86,98.90,100,994,0
40090,PM10,NO0068A,2012,39.38,100.00,100,994,0
46716,PM10,NO0068A,2013,35.21,NULL,NULL,NULL,0
40091,PM10,NO0071A,2005,57.45,97.81,100,3338,1
40092,PM10,NO0071A,2006,43.23,99.45,100,3338,0
40093,PM10,NO0071A,2007,40.63,97.26,100,3338,0
40094,PM10,NO0071A,2008,42.18,94.81,100,5007,0
40095,PM10,NO0071A,2009,38.56,92.33,100,2503,0
40096,PM10,NO0071A,2010,35.85,95.62,100,2003,0
40097,PM10,NO0071A,2011,33.47,98.36,100,2003,0
40098,PM10,NO0071A,2012,31.81,98.36,100,2003,0
46709,PM10,NO0071A,2013,42.78,NULL,NULL,NULL,0
40099,PM10,NO0072A,2005,45.67,89.04,100,516991,0
40100,PM10,NO0072A,2006,39.04,95.34,100,516991,0
40101,PM10,NO0072A,2007,37.21,89.32,100,516991,0
40102,PM10,NO0072A,2008,32.63,99.18,100,516991,0
40103,PM10,NO0072A,2009,32.88,91.51,100,516991,0
40104,PM10,NO0072A,2010,47.29,93.70,100,516991,0
40105,PM10,NO0072A,2011,40.54,88.77,100,516991,0
40106,PM10,NO0072A,2012,34.73,95.63,100,516991,0
46710,PM10,NO0072A,2013,34.96,NULL,NULL,NULL,0
40107,PM10,NO0076A,2009,47.66,80.55,100,2195,0
40108,PM10,NO0076A,2010,48.05,86.03,100,2195,0
40109,PM10,NO0076A,2011,43.27,98.63,100,2195,0
40110,PM10,NO0076A,2012,41.48,88.25,100,2195,0
46720,PM10,NO0076A,2013,62.18,NULL,NULL,NULL,1
40111,PM10,NO0079A,2007,54.67,88.77,100,1173,1
40112,PM10,NO0079A,2008,42.04,82.24,100,1173,0
40113,PM10,NO0079A,2009,36.02,76.44,100,1173,0
40114,PM10,NO0083A,2009,37.77,95.62,100,2503,0
40115,PM10,NO0083A,2010,44.33,96.16,100,2003,0
40116,PM10,NO0083A,2011,44.42,90.96,100,2003,0
40117,PM10,NO0083A,2012,39.09,98.09,100,2003,0
46711,PM10,NO0083A,2013,48.54,NULL,NULL,NULL,0
40118,PM10,NO0085A,2010,31.93,76.71,100,1173,0
40119,PM10,NO0085A,2011,30.25,89.04,100,1173,0
40120,PM10,NO0085A,2012,28.30,89.62,100,1173,0
46722,PM10,NO0085A,2013,22.25,NULL,NULL,NULL,0
40121,PM10,NO0086A,2009,42.40,97.26,100,994,0
40122,PM10,NO0086A,2010,39.57,94.80,100,994,0
40123,PM10,NO0086A,2011,46.63,94.80,100,994,0
40124,PM10,NO0086A,2012,42.65,97.27,100,994,0
46717,PM10,NO0086A,2013,49.92,NULL,NULL,NULL,0
40125,PM10,NO0089A,2010,29.27,99.18,100,153991,0
40126,PM10,NO0089A,2011,29.40,98.36,100,153991,0
40127,PM10,NO0089A,2012,24.60,86.34,100,153991,0
46718,PM10,NO0089A,2013,22.09,NULL,NULL,NULL,0
40128,PM10,NO0092A,2011,33.46,89.04,100,1461,0
40129,PM10,NO0092A,2012,33.17,87.43,100,1461,0
46721,PM10,NO0092A,2013,45.87,NULL,NULL,NULL,0
40130,PM10,NO0093A,2010,40.12,99.18,100,2003,0
40131,PM10,NO0093A,2011,40.31,98.36,100,2003,0
40132,PM10,NO0093A,2012,43.98,100.00,100,2003,0
46712,PM10,NO0093A,2013,57.06,NULL,NULL,NULL,1
40133,PM10,PL0002A,2002,72.00,75.62,100,734129,1
40134,PM10,PL0002A,2003,77.00,84.38,100,734129,1
40135,PM10,PL0008A,2002,81.00,100.00,100,148495,1
40136,PM10,PL0008A,2003,91.71,98.08,100,148495,1
40137,PM10,PL0008A,2004,66.08,84.70,100,296990,1
40138,PM10,PL0008A,2005,88.00,96.44,100,296990,1
40139,PM10,PL0008A,2006,97.00,99.45,100,296990,1
40140,PM10,PL0008A,2007,73.00,97.26,101,296990,1
40141,PM10,PL0008A,2008,74.00,98.36,101,296990,1
40142,PM10,PL0008A,2009,77.00,99.45,101,148495,1
40143,PM10,PL0008A,2010,98.00,99.18,101,296990,1
40144,PM10,PL0008A,2011,95.00,95.34,101,296990,1
40145,PM10,PL0008A,2012,92.00,92.62,101,296990,1
46754,PM10,PL0008A,2013,75.00,NULL,NULL,NULL,1
40146,PM10,PL0010A,2001,60.40,81.10,100,1647896,1
40147,PM10,PL0010A,2002,82.20,100.00,100,549299,1
40148,PM10,PL0010A,2003,71.30,100.00,100,823948,1
40149,PM10,PL0010A,2004,57.00,91.26,100,411974,1
40150,PM10,PL0010A,2005,79.00,96.99,100,411974,1
40151,PM10,PL0010A,2006,78.70,98.90,100,411974,1
40152,PM10,PL0010A,2007,65.90,84.38,100,235414,1
40153,PM10,PL0010A,2008,55.00,100.00,100,329579,1
40154,PM10,PL0010A,2009,54.90,98.63,100,329579,1
40155,PM10,PL0010A,2010,61.00,95.34,100,823948,1
40156,PM10,PL0010A,2011,55.20,96.71,100,411974,1
40157,PM10,PL0011A,1997,71.00,99.18,100,365790,1
40158,PM10,PL0011A,1998,105.00,94.25,100,731581,1
40159,PM10,PL0011A,1999,55.00,99.18,100,182895,1
40160,PM10,PL0011A,2000,50.80,99.18,100,182895,1
40161,PM10,PL0011A,2001,42.70,99.73,100,365790,0
40162,PM10,PL0012A,1997,152.00,99.73,100,25749,1
40163,PM10,PL0012A,1998,143.00,97.26,100,25749,1
40164,PM10,PL0012A,1999,83.00,97.81,100,25749,1
40165,PM10,PL0012A,2000,58.20,84.70,100,25749,1
40166,PM10,PL0012A,2001,67.20,99.45,100,25749,1
40167,PM10,PL0012A,2002,160.00,98.90,100,25749,1
40168,PM10,PL0012A,2003,163.50,93.43,100,25749,1
40169,PM10,PL0012A,2005,165.42,89.32,100,25749,1
40170,PM10,PL0012A,2006,182.42,91.51,100,25749,1
40171,PM10,PL0012A,2007,149.88,91.51,100,25749,1
40172,PM10,PL0012A,2008,151.96,96.45,100,25749,1
40173,PM10,PL0012A,2011,151.75,97.26,100,25749,1
40174,PM10,PL0012A,2012,134.71,81.69,100,25749,1
46733,PM10,PL0012A,2013,112.71,NULL,NULL,NULL,1
40175,PM10,PL0015A,1997,68.00,98.36,100,365790,1
40176,PM10,PL0015A,1999,46.00,99.73,100,182895,0
40177,PM10,PL0015A,2000,43.40,82.79,100,182895,0
40178,PM10,PL0015A,2002,94.60,97.26,100,365790,1
40179,PM10,PL0015A,2003,105.26,93.15,100,243860,1
40180,PM10,PL0018A,1999,75.00,77.81,100,823948,1
40181,PM10,PL0018A,2002,29.00,94.52,100,549299,0
40182,PM10,PL0020A,1997,128.00,96.44,100,173921,1
40183,PM10,PL0020A,1998,111.00,95.89,100,173921,1
40184,PM10,PL0020A,2000,84.00,83.33,100,173921,1
40185,PM10,PL0020A,2001,80.00,96.16,100,173921,1
40186,PM10,PL0020A,2002,82.00,96.44,100,173921,1
40187,PM10,PL0020A,2003,88.96,96.99,100,173921,1
40188,PM10,PL0020A,2004,81.63,93.44,100,173921,1
40189,PM10,PL0020A,2007,80.75,83.84,100,173921,1
40190,PM10,PL0020A,2008,56.58,79.51,100,173921,1
40191,PM10,PL0020A,2009,77.63,93.97,100,173921,1
40192,PM10,PL0021A,1997,118.00,95.62,100,198926,1
40193,PM10,PL0021A,1998,93.00,89.04,100,198926,1
40194,PM10,PL0021A,1999,90.00,92.06,100,198926,1
40195,PM10,PL0021A,2000,111.00,95.63,100,198926,1
40196,PM10,PL0021A,2001,114.00,96.99,100,198926,1
40197,PM10,PL0021A,2002,121.00,96.99,100,198926,1
40198,PM10,PL0021A,2003,144.96,98.36,100,198926,1
40199,PM10,PL0022A,1999,66.00,100.00,100,296990,1
40200,PM10,PL0022A,2000,71.00,99.45,100,296990,1
40201,PM10,PL0022A,2001,70.00,99.45,100,296990,1
40202,PM10,PL0022A,2002,68.00,98.90,100,148495,1
40203,PM10,PL0022A,2003,73.08,100.00,100,148495,1
40204,PM10,PL0022A,2009,76.00,97.81,101,148495,1
40205,PM10,PL0025A,2000,64.70,84.97,100,613550,1
40206,PM10,PL0025A,2001,63.20,75.62,100,613550,1
40207,PM10,PL0025A,2002,67.20,84.38,100,613550,1
40208,PM10,PL0025A,2003,78.20,77.26,100,613550,1
40209,PM10,PL0025A,2004,68.00,79.24,100,613550,1
40210,PM10,PL0025A,2005,74.00,80.00,100,613550,1
40211,PM10,PL0025A,2006,80.00,86.03,100,613550,1
40212,PM10,PL0025A,2007,61.00,90.96,100,306775,1
40213,PM10,PL0025A,2008,59.50,91.26,100,613550,1
40214,PM10,PL0025A,2009,73.60,83.01,100,613550,1
40215,PM10,PL0025A,2010,87.10,79.18,100,613550,1
40216,PM10,PL0031A,2012,63.46,93.17,100,76697,1
46773,PM10,PL0031A,2013,52.69,NULL,NULL,NULL,1
40217,PM10,PL0035A,1999,68.00,87.67,100,823948,1
40218,PM10,PL0035A,2002,44.00,94.52,100,549299,0
40219,PM10,PL0035A,2003,46.00,78.36,100,823948,0
40220,PM10,PL0038A,1999,57.00,97.53,100,182895,1
40221,PM10,PL0038A,2000,64.00,80.87,100,182895,1
40222,PM10,PL0038A,2003,122.00,91.51,100,243860,1
40223,PM10,PL0038A,2005,107.54,92.33,100,365790,1
40224,PM10,PL0038A,2006,125.04,92.33,100,365790,1
40225,PM10,PL0038A,2007,121.50,87.12,100,365790,1
40226,PM10,PL0038A,2008,95.83,99.45,100,365790,1
40227,PM10,PL0038A,2009,104.00,99.45,100,365790,1
40228,PM10,PL0039A,1999,72.00,98.90,100,182895,1
40229,PM10,PL0039A,2000,79.00,84.70,100,182895,1
40230,PM10,PL0039A,2001,50.80,93.70,100,365790,1
40231,PM10,PL0039A,2002,118.00,98.36,100,365790,1
40232,PM10,PL0039A,2003,113.00,92.88,100,243860,1
40233,PM10,PL0039A,2005,113.71,96.44,100,365790,1
40234,PM10,PL0039A,2006,151.50,94.25,100,365790,1
40235,PM10,PL0039A,2007,117.67,96.44,100,365790,1
40236,PM10,PL0039A,2008,125.46,96.72,100,365790,1
40237,PM10,PL0039A,2009,117.29,92.88,100,365790,1
40238,PM10,PL0039A,2010,131.00,85.75,100,731581,1
40239,PM10,PL0039A,2011,125.00,97.81,101,365790,1
40240,PM10,PL0039A,2012,103.00,94.54,101,365790,1
46734,PM10,PL0039A,2013,91.00,NULL,NULL,NULL,1
40241,PM10,PL0040A,1999,103.00,81.64,100,119740,1
40242,PM10,PL0040A,2002,108.00,78.90,100,119740,1
40243,PM10,PL0041A,1999,62.00,97.81,100,211921,1
40244,PM10,PL0041A,2000,61.20,95.90,100,211921,1
40245,PM10,PL0041A,2001,63.00,86.58,100,211921,1
40246,PM10,PL0041A,2002,87.00,87.95,100,211921,1
40247,PM10,PL0041A,2003,95.29,98.90,100,211921,1
40248,PM10,PL0041A,2004,74.25,94.81,100,211921,1
40249,PM10,PL0045A,2001,41.80,93.97,100,88256,0
40250,PM10,PL0045A,2002,52.10,99.45,100,88256,1
40251,PM10,PL0045A,2003,55.58,93.97,100,88256,1
40252,PM10,PL0045A,2006,29.65,98.08,100,73547,0
40253,PM10,PL0045A,2007,27.38,97.53,100,88256,0
40254,PM10,PL0045A,2008,28.34,96.45,100,73547,0
40255,PM10,PL0045A,2009,37.95,96.44,100,73547,0
40256,PM10,PL0045A,2011,49.92,92.88,100,73547,0
40257,PM10,PL0045A,2012,34.96,97.81,100,73547,0
46742,PM10,PL0045A,2013,34.76,NULL,NULL,NULL,0
40258,PM10,PL0046A,2000,51.40,92.90,100,220641,1
40259,PM10,PL0046A,2001,45.60,77.26,100,88256,0
40260,PM10,PL0046A,2002,52.90,100.00,100,88256,1
40261,PM10,PL0046A,2003,47.67,98.36,100,88256,0
40262,PM10,PL0046A,2006,46.88,81.92,100,73547,0
40263,PM10,PL0046A,2007,41.80,98.90,100,88256,0
40264,PM10,PL0046A,2008,38.08,96.45,100,73547,0
40265,PM10,PL0046A,2009,43.35,97.81,100,73547,0
40266,PM10,PL0046A,2010,44.28,98.90,100,110320,0
40267,PM10,PL0046A,2011,48.81,87.40,100,73547,0
40268,PM10,PL0046A,2012,40.55,90.16,100,73547,0
46743,PM10,PL0046A,2013,37.05,NULL,NULL,NULL,0
40269,PM10,PL0047A,2001,70.20,99.18,100,88256,1
40270,PM10,PL0047A,2002,81.70,99.45,100,88256,1
40271,PM10,PL0047A,2003,80.88,98.36,100,88256,1
40272,PM10,PL0047A,2006,88.05,98.08,100,73547,1
40273,PM10,PL0047A,2007,48.27,98.63,100,88256,0
40274,PM10,PL0047A,2008,28.11,98.91,100,73547,0
40275,PM10,PL0047A,2009,36.21,95.34,100,73547,0
40276,PM10,PL0047A,2011,36.86,95.89,100,73547,0
40277,PM10,PL0047A,2012,34.45,98.63,100,73547,0
46744,PM10,PL0047A,2013,30.56,NULL,NULL,NULL,0
40278,PM10,PL0048A,2000,61.70,99.18,100,123040,1
40279,PM10,PL0048A,2001,59.50,99.18,100,246081,1
40280,PM10,PL0048A,2002,56.30,99.73,100,123040,1
40281,PM10,PL0048A,2003,64.83,100.00,100,123040,1
40282,PM10,PL0048A,2004,46.38,96.18,100,246081,0
40283,PM10,PL0048A,2005,55.71,99.73,100,246081,1
40284,PM10,PL0048A,2006,54.22,96.71,100,123040,1
40285,PM10,PL0048A,2007,43.79,98.36,100,82027,0
40286,PM10,PL0048A,2008,40.16,95.63,100,123040,0
40287,PM10,PL0048A,2009,41.31,97.26,100,123040,0
40288,PM10,PL0048A,2010,42.45,96.99,100,123040,0
40289,PM10,PL0048A,2011,34.05,90.14,100,123040,0
40290,PM10,PL0048A,2012,31.95,98.09,100,82027,0
46797,PM10,PL0048A,2013,26.88,NULL,NULL,NULL,0
40291,PM10,PL0049A,2001,37.80,92.88,100,88256,0
40292,PM10,PL0049A,2002,47.30,84.11,100,88256,0
40293,PM10,PL0049A,2003,40.54,82.47,100,88256,0
40294,PM10,PL0049A,2004,34.96,94.54,100,147094,0
40295,PM10,PL0049A,2005,40.67,90.96,100,147094,0
40296,PM10,PL0049A,2006,45.90,93.43,100,73547,0
40297,PM10,PL0049A,2008,36.24,95.08,100,73547,0
40298,PM10,PL0049A,2009,42.17,98.63,100,73547,0
40299,PM10,PL0049A,2010,47.32,92.60,100,110320,0
40300,PM10,PL0049A,2011,31.03,90.69,100,73547,0
40301,PM10,PL0049A,2012,33.91,99.73,100,73547,0
46745,PM10,PL0049A,2013,27.08,NULL,NULL,NULL,0
40302,PM10,PL0051A,2000,72.60,97.27,100,58102,1
40303,PM10,PL0051A,2001,67.90,89.04,100,58102,1
40304,PM10,PL0051A,2002,79.70,98.63,100,58102,1
40305,PM10,PL0051A,2003,92.79,83.01,100,58102,1
40306,PM10,PL0051A,2006,49.87,97.53,100,58102,0
40307,PM10,PL0051A,2007,37.32,85.48,100,29051,0
40308,PM10,PL0051A,2008,24.41,96.45,100,58102,0
40309,PM10,PL0051A,2009,39.65,98.08,100,58102,0
40310,PM10,PL0051A,2010,43.97,94.80,100,58102,0
40311,PM10,PL0051A,2011,39.02,95.34,100,58102,0
40312,PM10,PL0051A,2012,43.54,91.53,100,58102,0
40313,PM10,PL0052A,2000,69.30,99.18,100,220641,1
40314,PM10,PL0052A,2001,57.30,91.23,100,88256,1
40315,PM10,PL0052A,2002,61.70,83.56,100,88256,1
40316,PM10,PL0052A,2003,77.83,96.16,100,88256,1
40317,PM10,PL0052A,2004,56.00,99.18,100,147094,1
40318,PM10,PL0052A,2005,69.13,92.60,100,147094,1
40319,PM10,PL0052A,2006,73.29,98.63,100,73547,1
40320,PM10,PL0052A,2007,43.45,99.18,100,88256,0
40321,PM10,PL0052A,2008,21.38,97.00,100,73547,0
40322,PM10,PL0052A,2009,34.04,96.44,100,73547,0
40323,PM10,PL0052A,2010,44.75,99.45,100,110320,0
40324,PM10,PL0052A,2011,44.27,98.36,100,73547,0
40325,PM10,PL0053A,2000,50.00,96.18,100,123040,1
40326,PM10,PL0053A,2002,54.80,100.00,100,123040,1
40327,PM10,PL0053A,2003,60.38,97.53,100,123040,1
40328,PM10,PL0053A,2006,59.15,98.36,100,123040,1
40329,PM10,PL0053A,2007,38.00,98.36,100,82027,0
40330,PM10,PL0055A,2005,62.00,88.49,100,41266,1
40331,PM10,PL0055A,2006,58.00,76.71,100,41266,1
40332,PM10,PL0055A,2007,29.00,90.14,100,41266,0
40333,PM10,PL0056A,2005,64.00,80.27,100,2592,1
40334,PM10,PL0056A,2006,72.00,82.19,100,2592,1
40335,PM10,PL0056A,2007,53.00,82.19,100,2592,1
40336,PM10,PL0056A,2008,52.00,81.69,100,2592,1
40337,PM10,PL0056A,2009,50.00,82.19,100,2592,1
40338,PM10,PL0059A,2006,76.00,81.92,100,57408,1
40339,PM10,PL0059A,2007,65.00,84.38,100,57408,1
40340,PM10,PL0059A,2008,57.00,81.97,100,57408,1
40341,PM10,PL0059A,2009,66.00,83.56,100,57408,1
40342,PM10,PL0059A,2011,85.00,87.40,100,57408,1
40343,PM10,PL0059A,2012,75.00,92.35,100,57408,1
46795,PM10,PL0059A,2013,76.00,NULL,NULL,NULL,1
40344,PM10,PL0061A,2005,46.00,86.85,100,59221,0
40345,PM10,PL0061A,2006,44.00,83.29,100,59221,0
40346,PM10,PL0061A,2007,33.00,85.75,100,118442,0
40347,PM10,PL0061A,2008,35.00,84.15,100,118442,0
40348,PM10,PL0061A,2009,44.00,86.58,100,118442,0
40349,PM10,PL0063A,2004,30.00,83.33,100,113054,0
40350,PM10,PL0063A,2005,35.00,93.43,100,169580,0
40351,PM10,PL0063A,2007,33.00,87.95,100,113054,0
40352,PM10,PL0063A,2008,27.00,79.24,100,169580,0
40353,PM10,PL0063A,2010,34.00,97.53,100,339161,0
40354,PM10,PL0064A,2004,81.79,85.25,100,113054,1
40355,PM10,PL0064A,2007,67.93,80.00,100,113054,1
46750,PM10,PL0064A,2013,53.74,NULL,NULL,NULL,1
40356,PM10,PL0065A,2004,38.00,78.14,100,113054,0
40357,PM10,PL0065A,2005,32.00,88.77,100,169580,0
40358,PM10,PL0065A,2006,55.00,95.07,100,339161,1
40359,PM10,PL0065A,2007,56.00,89.04,100,113054,1
40360,PM10,PL0065A,2008,51.00,97.27,100,169580,1
40361,PM10,PL0065A,2009,54.00,100.00,100,339161,1
40362,PM10,PL0067A,2005,40.00,95.34,100,71046,0
40363,PM10,PL0067A,2008,41.00,84.43,100,71046,0
40364,PM10,PL0067A,2010,32.00,84.38,100,71046,0
40365,PM10,PL0067A,2012,18.80,88.53,100,71046,0
40366,PM10,PL0071A,2004,39.00,100.00,100,99864,0
40367,PM10,PL0071A,2005,57.00,86.85,100,99864,1
40368,PM10,PL0071A,2012,52.50,91.80,100,99864,1
46760,PM10,PL0071A,2013,46.80,NULL,NULL,NULL,0
40369,PM10,PL0072A,2009,55.00,85.75,100,7030,1
40370,PM10,PL0072A,2010,64.17,88.22,100,7030,1
40371,PM10,PL0072A,2011,49.56,80.00,100,7030,0
40372,PM10,PL0072A,2012,39.73,87.98,100,7030,0
46761,PM10,PL0072A,2013,50.83,NULL,NULL,NULL,1
40373,PM10,PL0073A,2004,41.00,83.61,100,99864,0
40374,PM10,PL0073A,2008,47.00,90.16,100,99864,0
40375,PM10,PL0074A,2004,34.00,87.16,100,113993,0
40376,PM10,PL0074A,2005,46.00,83.84,100,113993,0
40377,PM10,PL0074A,2007,41.00,79.45,100,113993,0
40378,PM10,PL0074A,2008,37.00,95.63,100,113993,0
40379,PM10,PL0074A,2009,46.00,90.14,100,113993,0
40380,PM10,PL0074A,2010,46.00,89.04,100,113993,0
46807,PM10,PL0075A,2013,45.10,NULL,NULL,NULL,0
40381,PM10,PL0081A,2006,62.40,85.75,100,31955,1
40382,PM10,PL0081A,2007,49.60,96.16,100,31955,0
40383,PM10,PL0081A,2008,48.60,92.08,100,31955,0
40384,PM10,PL0081A,2010,55.70,76.71,100,63911,1
40385,PM10,PL0081A,2011,58.20,97.26,100,63911,1
40386,PM10,PL0081A,2012,50.00,92.08,100,63911,1
46789,PM10,PL0081A,2013,49.00,NULL,NULL,NULL,0
40387,PM10,PL0083A,2004,53.00,91.26,100,63911,1
40388,PM10,PL0083A,2005,62.00,97.81,100,63911,1
40389,PM10,PL0083A,2006,70.00,95.34,100,31955,1
40390,PM10,PL0083A,2007,55.40,94.80,100,31955,1
40391,PM10,PL0083A,2008,55.70,97.00,100,31955,1
40392,PM10,PL0083A,2009,61.00,92.88,100,63911,1
40393,PM10,PL0085A,2004,43.00,91.53,100,170378,0
40394,PM10,PL0085A,2005,57.00,98.08,100,113585,1
40395,PM10,PL0085A,2006,59.60,97.26,100,85189,1
40396,PM10,PL0085A,2007,40.80,100.00,100,85189,0
40397,PM10,PL0085A,2008,37.20,100.00,100,85189,0
40398,PM10,PL0085A,2010,60.90,94.80,100,340756,1
40399,PM10,PL0085A,2011,53.10,90.41,100,170378,1
40400,PM10,PL0085A,2012,51.00,84.97,100,170378,1
46752,PM10,PL0085A,2013,52.00,NULL,NULL,NULL,1
