"emissionID";"pollutantID";"countryID";"sectorID";"year";"emission"
98747;"NO2";"LU";"3B4d";2003;0.0
98748;"NO2";"LU";"3B4e";2003;0.0
98749;"NO2";"LU";"3B4gi";2003;0.0
98750;"NO2";"LU";"3B4gii";2003;0.0
98751;"NO2";"LU";"3B4giv";2003;0.0
98752;"NO2";"LU";"3B4h";2003;0.0
98753;"NO2";"LU";"3Da1";2003;0.0
98754;"NO2";"LU";"1A1a";2004;1.0
98755;"NO2";"LU";"1A2a";2004;0.0
98756;"NO2";"LU";"1A2b";2004;0.0
98757;"NO2";"LU";"1A2c";2004;0.0
98758;"NO2";"LU";"1A2d";2004;0.0
98759;"NO2";"LU";"1A2e";2004;0.0
98760;"NO2";"LU";"1A2f";2004;2.0
98761;"NO2";"LU";"1A2gvii";2004;3.0
98762;"NO2";"LU";"1A2gviii";2004;0.0
98764;"NO2";"LU";"1A3ai(i)";2004;0.0
98765;"NO2";"LU";"1A3ai(ii)";2004;4.0
98766;"NO2";"LU";"1A3aii(i)";2004;0.0
98767;"NO2";"LU";"1A3bi";2004;8.0
98768;"NO2";"LU";"1A3bii";2004;0.0
98769;"NO2";"LU";"1A3biii";2004;34.0
98770;"NO2";"LU";"1A3biv";2004;0.0
98771;"NO2";"LU";"1A3c";2004;0.0
98772;"NO2";"LU";"1A3di(ii)";2004;0.0
98773;"NO2";"LU";"1A3dii";2004;0.0
98774;"NO2";"LU";"1A4ai";2004;0.0
98775;"NO2";"LU";"1A4bi";2004;1.0
98776;"NO2";"LU";"1A4ci";2004;0.0
98777;"NO2";"LU";"1A4cii";2004;0.0
98778;"NO2";"LU";"3B1a";2004;0.0
98779;"NO2";"LU";"3B1b";2004;0.0
98780;"NO2";"LU";"3B2";2004;0.0
98781;"NO2";"LU";"3B3";2004;0.0
98782;"NO2";"LU";"3B4d";2004;0.0
98783;"NO2";"LU";"3B4e";2004;0.0
98784;"NO2";"LU";"3B4gi";2004;0.0
98785;"NO2";"LU";"3B4gii";2004;0.0
98786;"NO2";"LU";"3B4giv";2004;0.0
98787;"NO2";"LU";"3B4h";2004;0.0
98788;"NO2";"LU";"3Da1";2004;0.0
98789;"NO2";"LU";"1A1a";2005;1.0
98790;"NO2";"LU";"1A2a";2005;1.0
98791;"NO2";"LU";"1A2b";2005;0.0
98792;"NO2";"LU";"1A2c";2005;0.0
98793;"NO2";"LU";"1A2d";2005;0.0
98794;"NO2";"LU";"1A2e";2005;0.0
98795;"NO2";"LU";"1A2f";2005;2.0
98796;"NO2";"LU";"1A2gvii";2005;2.0
98797;"NO2";"LU";"1A2gviii";2005;0.0
98799;"NO2";"LU";"1A3ai(i)";2005;0.0
98800;"NO2";"LU";"1A3ai(ii)";2005;4.0
98801;"NO2";"LU";"1A3aii(i)";2005;0.0
98802;"NO2";"LU";"1A3bi";2005;8.0
98803;"NO2";"LU";"1A3bii";2005;0.0
98804;"NO2";"LU";"1A3biii";2005;37.0
98805;"NO2";"LU";"1A3biv";2005;0.0
98806;"NO2";"LU";"1A3c";2005;0.0
98807;"NO2";"LU";"1A3di(ii)";2005;0.0
98808;"NO2";"LU";"1A3dii";2005;0.0
98809;"NO2";"LU";"1A4ai";2005;0.0
98810;"NO2";"LU";"1A4bi";2005;1.0
98811;"NO2";"LU";"1A4ci";2005;0.0
98812;"NO2";"LU";"1A4cii";2005;0.0
98813;"NO2";"LU";"3B1a";2005;0.0
98814;"NO2";"LU";"3B1b";2005;0.0
98815;"NO2";"LU";"3B2";2005;0.0
98816;"NO2";"LU";"3B3";2005;0.0
98817;"NO2";"LU";"3B4d";2005;0.0
98818;"NO2";"LU";"3B4e";2005;0.0
98819;"NO2";"LU";"3B4gi";2005;0.0
98820;"NO2";"LU";"3B4gii";2005;0.0
98821;"NO2";"LU";"3B4giv";2005;0.0
98822;"NO2";"LU";"3B4h";2005;0.0
98823;"NO2";"LU";"3Da1";2005;0.0
98824;"NO2";"LU";"1A1a";2006;1.0
98825;"NO2";"LU";"1A2a";2006;0.0
98826;"NO2";"LU";"1A2b";2006;0.0
98827;"NO2";"LU";"1A2c";2006;0.0
98828;"NO2";"LU";"1A2d";2006;0.0
98829;"NO2";"LU";"1A2e";2006;0.0
98830;"NO2";"LU";"1A2f";2006;3.0
98831;"NO2";"LU";"1A2gvii";2006;2.0
98832;"NO2";"LU";"1A2gviii";2006;0.0
98834;"NO2";"LU";"1A3ai(i)";2006;0.0
98835;"NO2";"LU";"1A3ai(ii)";2006;4.0
98836;"NO2";"LU";"1A3aii(i)";2006;0.0
98837;"NO2";"LU";"1A3bi";2006;7.0
98838;"NO2";"LU";"1A3bii";2006;0.0
98839;"NO2";"LU";"1A3biii";2006;34.0
98840;"NO2";"LU";"1A3biv";2006;0.0
98841;"NO2";"LU";"1A3c";2006;0.0
98842;"NO2";"LU";"1A3di(ii)";2006;0.0
98843;"NO2";"LU";"1A3dii";2006;0.0
98844;"NO2";"LU";"1A4ai";2006;0.0
98845;"NO2";"LU";"1A4bi";2006;1.0
98846;"NO2";"LU";"1A4ci";2006;0.0
98847;"NO2";"LU";"1A4cii";2006;0.0
98848;"NO2";"LU";"3B1a";2006;0.0
98849;"NO2";"LU";"3B1b";2006;0.0
98850;"NO2";"LU";"3B2";2006;0.0
98851;"NO2";"LU";"3B3";2006;0.0
98852;"NO2";"LU";"3B4d";2006;0.0
98853;"NO2";"LU";"3B4e";2006;0.0
98854;"NO2";"LU";"3B4gi";2006;0.0
98855;"NO2";"LU";"3B4gii";2006;0.0
98856;"NO2";"LU";"3B4giv";2006;0.0
98857;"NO2";"LU";"3B4h";2006;0.0
98858;"NO2";"LU";"3Da1";2006;0.0
98859;"NO2";"LU";"1A1a";2007;1.0
98860;"NO2";"LU";"1A2a";2007;1.0
98861;"NO2";"LU";"1A2b";2007;0.0
98862;"NO2";"LU";"1A2c";2007;0.0
98863;"NO2";"LU";"1A2d";2007;0.0
98864;"NO2";"LU";"1A2e";2007;0.0
98865;"NO2";"LU";"1A2f";2007;3.0
98866;"NO2";"LU";"1A2gvii";2007;2.0
98867;"NO2";"LU";"1A2gviii";2007;0.0
98869;"NO2";"LU";"1A3ai(i)";2007;0.0
98870;"NO2";"LU";"1A3ai(ii)";2007;4.0
98871;"NO2";"LU";"1A3aii(i)";2007;0.0
98872;"NO2";"LU";"1A3bi";2007;7.0
98873;"NO2";"LU";"1A3bii";2007;0.0
98874;"NO2";"LU";"1A3biii";2007;29.0
98875;"NO2";"LU";"1A3biv";2007;0.0
98876;"NO2";"LU";"1A3c";2007;0.0
98877;"NO2";"LU";"1A3di(ii)";2007;0.0
98878;"NO2";"LU";"1A3dii";2007;0.0
98879;"NO2";"LU";"1A4ai";2007;0.0
98880;"NO2";"LU";"1A4bi";2007;1.0
98881;"NO2";"LU";"1A4ci";2007;0.0
98882;"NO2";"LU";"1A4cii";2007;0.0
98883;"NO2";"LU";"3B1a";2007;0.0
98884;"NO2";"LU";"3B1b";2007;0.0
98885;"NO2";"LU";"3B2";2007;0.0
98886;"NO2";"LU";"3B3";2007;0.0
98887;"NO2";"LU";"3B4d";2007;0.0
98888;"NO2";"LU";"3B4e";2007;0.0
98889;"NO2";"LU";"3B4gi";2007;0.0
98890;"NO2";"LU";"3B4gii";2007;0.0
98891;"NO2";"LU";"3B4giv";2007;0.0
98892;"NO2";"LU";"3B4h";2007;0.0
98893;"NO2";"LU";"3Da1";2007;0.0
98894;"NO2";"LU";"1A1a";2008;1.0
98895;"NO2";"LU";"1A2a";2008;0.0
98896;"NO2";"LU";"1A2b";2008;0.0
98897;"NO2";"LU";"1A2c";2008;0.0
98898;"NO2";"LU";"1A2d";2008;0.0
98899;"NO2";"LU";"1A2e";2008;0.0
98900;"NO2";"LU";"1A2f";2008;2.0
98901;"NO2";"LU";"1A2gvii";2008;1.0
98902;"NO2";"LU";"1A2gviii";2008;0.0
98904;"NO2";"LU";"1A3ai(i)";2008;0.0
98905;"NO2";"LU";"1A3ai(ii)";2008;4.0
98906;"NO2";"LU";"1A3aii(i)";2008;0.0
98907;"NO2";"LU";"1A3bi";2008;6.0
98908;"NO2";"LU";"1A3bii";2008;0.0
98909;"NO2";"LU";"1A3biii";2008;26.0
98910;"NO2";"LU";"1A3biv";2008;0.0
98911;"NO2";"LU";"1A3c";2008;0.0
98912;"NO2";"LU";"1A3di(ii)";2008;0.0
98913;"NO2";"LU";"1A3dii";2008;0.0
98914;"NO2";"LU";"1A4ai";2008;0.0
98915;"NO2";"LU";"1A4bi";2008;1.0
98916;"NO2";"LU";"1A4ci";2008;0.0
98917;"NO2";"LU";"1A4cii";2008;0.0
98918;"NO2";"LU";"3B1a";2008;0.0
98919;"NO2";"LU";"3B1b";2008;0.0
98920;"NO2";"LU";"3B2";2008;0.0
98921;"NO2";"LU";"3B3";2008;0.0
98922;"NO2";"LU";"3B4d";2008;0.0
98923;"NO2";"LU";"3B4e";2008;0.0
98924;"NO2";"LU";"3B4gi";2008;0.0
98925;"NO2";"LU";"3B4gii";2008;0.0
98926;"NO2";"LU";"3B4giv";2008;0.0
98927;"NO2";"LU";"3B4h";2008;0.0
98928;"NO2";"LU";"3Da1";2008;0.0
98929;"NO2";"LU";"1A1a";2009;1.0
98930;"NO2";"LU";"1A2a";2009;0.0
98931;"NO2";"LU";"1A2b";2009;0.0
98932;"NO2";"LU";"1A2c";2009;0.0
98933;"NO2";"LU";"1A2d";2009;0.0
98934;"NO2";"LU";"1A2e";2009;0.0
98935;"NO2";"LU";"1A2f";2009;3.0
98936;"NO2";"LU";"1A2gvii";2009;1.0
98937;"NO2";"LU";"1A2gviii";2009;0.0
98939;"NO2";"LU";"1A3ai(i)";2009;0.0
98940;"NO2";"LU";"1A3ai(ii)";2009;4.0
98941;"NO2";"LU";"1A3aii(i)";2009;0.0
98942;"NO2";"LU";"1A3bi";2009;6.0
98943;"NO2";"LU";"1A3bii";2009;0.0
98944;"NO2";"LU";"1A3biii";2009;21.0
98945;"NO2";"LU";"1A3biv";2009;0.0
98946;"NO2";"LU";"1A3c";2009;0.0
98947;"NO2";"LU";"1A3di(ii)";2009;0.0
98948;"NO2";"LU";"1A3dii";2009;0.0
98949;"NO2";"LU";"1A4ai";2009;0.0
98950;"NO2";"LU";"1A4bi";2009;1.0
98951;"NO2";"LU";"1A4ci";2009;0.0
98952;"NO2";"LU";"1A4cii";2009;0.0
98953;"NO2";"LU";"3B1a";2009;0.0
98954;"NO2";"LU";"3B1b";2009;0.0
98955;"NO2";"LU";"3B2";2009;0.0
98956;"NO2";"LU";"3B3";2009;0.0
98957;"NO2";"LU";"3B4d";2009;0.0
98958;"NO2";"LU";"3B4e";2009;0.0
98959;"NO2";"LU";"3B4gi";2009;0.0
98960;"NO2";"LU";"3B4gii";2009;0.0
98961;"NO2";"LU";"3B4giv";2009;0.0
98962;"NO2";"LU";"3B4h";2009;0.0
98963;"NO2";"LU";"3Da1";2009;0.0
98964;"NO2";"LU";"1A1a";2010;1.0
98965;"NO2";"LU";"1A2a";2010;1.0
98966;"NO2";"LU";"1A2b";2010;0.0
98967;"NO2";"LU";"1A2c";2010;0.0
98968;"NO2";"LU";"1A2d";2010;0.0
98969;"NO2";"LU";"1A2e";2010;0.0
98970;"NO2";"LU";"1A2f";2010;3.0
98971;"NO2";"LU";"1A2gvii";2010;1.0
98972;"NO2";"LU";"1A2gviii";2010;0.0
98974;"NO2";"LU";"1A3ai(i)";2010;0.0
98975;"NO2";"LU";"1A3ai(ii)";2010;4.0
98976;"NO2";"LU";"1A3aii(i)";2010;0.0
98977;"NO2";"LU";"1A3bi";2010;6.0
98978;"NO2";"LU";"1A3bii";2010;0.0
98979;"NO2";"LU";"1A3biii";2010;21.0
98980;"NO2";"LU";"1A3biv";2010;0.0
98981;"NO2";"LU";"1A3c";2010;0.0
98982;"NO2";"LU";"1A3di(ii)";2010;0.0
98983;"NO2";"LU";"1A3dii";2010;0.0
98984;"NO2";"LU";"1A4ai";2010;0.0
98985;"NO2";"LU";"1A4bi";2010;1.0
98986;"NO2";"LU";"1A4ci";2010;0.0
98987;"NO2";"LU";"1A4cii";2010;0.0
98988;"NO2";"LU";"3B1a";2010;0.0
98989;"NO2";"LU";"3B1b";2010;0.0
98990;"NO2";"LU";"3B2";2010;0.0
98991;"NO2";"LU";"3B3";2010;0.0
98992;"NO2";"LU";"3B4d";2010;0.0
98993;"NO2";"LU";"3B4e";2010;0.0
98994;"NO2";"LU";"3B4gi";2010;0.0
98995;"NO2";"LU";"3B4gii";2010;0.0
98996;"NO2";"LU";"3B4giv";2010;0.0
98997;"NO2";"LU";"3B4h";2010;0.0
98998;"NO2";"LU";"3Da1";2010;0.0
98999;"NO2";"LU";"1A1a";2011;1.0
99000;"NO2";"LU";"1A2a";2011;0.0
99001;"NO2";"LU";"1A2b";2011;0.0
99002;"NO2";"LU";"1A2c";2011;0.0
99003;"NO2";"LU";"1A2d";2011;0.0
99004;"NO2";"LU";"1A2e";2011;0.0
99005;"NO2";"LU";"1A2f";2011;3.0
99006;"NO2";"LU";"1A2gvii";2011;1.0
99007;"NO2";"LU";"1A2gviii";2011;0.0
99009;"NO2";"LU";"1A3ai(i)";2011;0.0
99010;"NO2";"LU";"1A3ai(ii)";2011;4.0
99011;"NO2";"LU";"1A3aii(i)";2011;0.0
99012;"NO2";"LU";"1A3bi";2011;6.0
99013;"NO2";"LU";"1A3bii";2011;0.0
99014;"NO2";"LU";"1A3biii";2011;20.0
99015;"NO2";"LU";"1A3biv";2011;0.0
99016;"NO2";"LU";"1A3c";2011;0.0
99017;"NO2";"LU";"1A3di(ii)";2011;0.0
99018;"NO2";"LU";"1A3dii";2011;0.0
99019;"NO2";"LU";"1A4ai";2011;0.0
99020;"NO2";"LU";"1A4bi";2011;1.0
99021;"NO2";"LU";"1A4ci";2011;0.0
99022;"NO2";"LU";"1A4cii";2011;0.0
99023;"NO2";"LU";"3B1a";2011;0.0
99024;"NO2";"LU";"3B1b";2011;0.0
99025;"NO2";"LU";"3B2";2011;0.0
99026;"NO2";"LU";"3B3";2011;0.0
99027;"NO2";"LU";"3B4d";2011;0.0
99028;"NO2";"LU";"3B4e";2011;0.0
99029;"NO2";"LU";"3B4gi";2011;0.0
99030;"NO2";"LU";"3B4gii";2011;0.0
99031;"NO2";"LU";"3B4giv";2011;0.0
99032;"NO2";"LU";"3B4h";2011;0.0
99033;"NO2";"LU";"3Da1";2011;0.0
99034;"NO2";"LU";"1A1a";2012;1.0
99035;"NO2";"LU";"1A2a";2012;1.0
99036;"NO2";"LU";"1A2b";2012;0.0
99037;"NO2";"LU";"1A2c";2012;0.0
99038;"NO2";"LU";"1A2d";2012;0.0
99039;"NO2";"LU";"1A2e";2012;0.0
99040;"NO2";"LU";"1A2f";2012;3.0
99041;"NO2";"LU";"1A2gvii";2012;0.0
99042;"NO2";"LU";"1A2gviii";2012;0.0
99044;"NO2";"LU";"1A3ai(i)";2012;0.0
99045;"NO2";"LU";"1A3ai(ii)";2012;4.0
99046;"NO2";"LU";"1A3aii(i)";2012;0.0
99047;"NO2";"LU";"1A3bi";2012;6.0
99048;"NO2";"LU";"1A3bii";2012;0.0
99049;"NO2";"LU";"1A3biii";2012;17.0
99050;"NO2";"LU";"1A3biv";2012;0.0
99051;"NO2";"LU";"1A3c";2012;0.0
99052;"NO2";"LU";"1A3di(ii)";2012;0.0
99053;"NO2";"LU";"1A3dii";2012;0.0
99054;"NO2";"LU";"1A4ai";2012;0.0
99055;"NO2";"LU";"1A4bi";2012;1.0
99056;"NO2";"LU";"1A4ci";2012;0.0
99057;"NO2";"LU";"1A4cii";2012;0.0
99058;"NO2";"LU";"3B1a";2012;0.0
99059;"NO2";"LU";"3B1b";2012;0.0
99060;"NO2";"LU";"3B2";2012;0.0
99061;"NO2";"LU";"3B3";2012;0.0
99062;"NO2";"LU";"3B4d";2012;0.0
99063;"NO2";"LU";"3B4e";2012;0.0
99064;"NO2";"LU";"3B4gi";2012;0.0
99065;"NO2";"LU";"3B4gii";2012;0.0
99066;"NO2";"LU";"3B4giv";2012;0.0
99067;"NO2";"LU";"3B4h";2012;0.0
99068;"NO2";"LU";"3Da1";2012;0.0
99069;"NO2";"LU";"1A1a";2013;1.0
99070;"NO2";"LU";"1A2a";2013;0.0
99071;"NO2";"LU";"1A2b";2013;0.0
99072;"NO2";"LU";"1A2c";2013;0.0
99073;"NO2";"LU";"1A2d";2013;0.0
99074;"NO2";"LU";"1A2e";2013;0.0
99075;"NO2";"LU";"1A2f";2013;1.0
99076;"NO2";"LU";"1A2gvii";2013;0.0
99077;"NO2";"LU";"1A2gviii";2013;0.0
99079;"NO2";"LU";"1A3ai(i)";2013;0.0
99080;"NO2";"LU";"1A3ai(ii)";2013;4.0
99081;"NO2";"LU";"1A3aii(i)";2013;0.0
99082;"NO2";"LU";"1A3bi";2013;5.0
99083;"NO2";"LU";"1A3bii";2013;0.0
99084;"NO2";"LU";"1A3biii";2013;16.0
99085;"NO2";"LU";"1A3biv";2013;0.0
99086;"NO2";"LU";"1A3c";2013;0.0
99087;"NO2";"LU";"1A3di(ii)";2013;0.0
99088;"NO2";"LU";"1A3dii";2013;0.0
99089;"NO2";"LU";"1A4ai";2013;0.0
99090;"NO2";"LU";"1A4bi";2013;1.0
99091;"NO2";"LU";"1A4ci";2013;0.0
99092;"NO2";"LU";"1A4cii";2013;0.0
99093;"NO2";"LU";"3B1a";2013;0.0
99094;"NO2";"LU";"3B1b";2013;0.0
99095;"NO2";"LU";"3B2";2013;0.0
99096;"NO2";"LU";"3B3";2013;0.0
99097;"NO2";"LU";"3B4d";2013;0.0
99098;"NO2";"LU";"3B4e";2013;0.0
99099;"NO2";"LU";"3B4gi";2013;0.0
99100;"NO2";"LU";"3B4gii";2013;0.0
99101;"NO2";"LU";"3B4giv";2013;0.0
99102;"NO2";"LU";"3B4h";2013;0.0
99103;"NO2";"LU";"3Da1";2013;0.0
99104;"NO2";"LU";"1A1a";2014;1.0
99105;"NO2";"LU";"1A2a";2014;0.0
99106;"NO2";"LU";"1A2b";2014;0.0
99107;"NO2";"LU";"1A2c";2014;0.0
99108;"NO2";"LU";"1A2d";2014;0.0
99109;"NO2";"LU";"1A2e";2014;0.0
99110;"NO2";"LU";"1A2f";2014;2.0
99111;"NO2";"LU";"1A2gvii";2014;0.0
99112;"NO2";"LU";"1A2gviii";2014;0.0
99114;"NO2";"LU";"1A3ai(i)";2014;0.0
99115;"NO2";"LU";"1A3ai(ii)";2014;4.0
99116;"NO2";"LU";"1A3aii(i)";2014;0.0
99117;"NO2";"LU";"1A3bi";2014;5.0
99118;"NO2";"LU";"1A3bii";2014;0.0
99119;"NO2";"LU";"1A3biii";2014;12.0
99120;"NO2";"LU";"1A3biv";2014;0.0
99121;"NO2";"LU";"1A3c";2014;0.0
99122;"NO2";"LU";"1A3di(ii)";2014;0.0
99123;"NO2";"LU";"1A3dii";2014;0.0
99124;"NO2";"LU";"1A4ai";2014;0.0
99125;"NO2";"LU";"1A4bi";2014;1.0
99126;"NO2";"LU";"1A4ci";2014;0.0
99127;"NO2";"LU";"1A4cii";2014;0.0
99128;"NO2";"LU";"3B1a";2014;0.0
99129;"NO2";"LU";"3B1b";2014;0.0
99130;"NO2";"LU";"3B2";2014;0.0
99131;"NO2";"LU";"3B3";2014;0.0
99132;"NO2";"LU";"3B4d";2014;0.0
99133;"NO2";"LU";"3B4e";2014;0.0
99134;"NO2";"LU";"3B4gi";2014;0.0
99135;"NO2";"LU";"3B4gii";2014;0.0
99136;"NO2";"LU";"3B4giv";2014;0.0
99137;"NO2";"LU";"3B4h";2014;0.0
99138;"NO2";"LU";"3Da1";2014;0.0
99139;"NO2";"MT";"1A1a";1990;3.0
99140;"NO2";"MT";"1A2gviii";1990;0.0
99141;"NO2";"MT";"1A3ai(ii)";1990;1.0
99142;"NO2";"MT";"1A3aii(i)";1990;0.0
99143;"NO2";"MT";"1A3bi";1990;2.0
99144;"NO2";"MT";"1A3di(i)";1990;18.0
99145;"NO2";"MT";"1A3dii";1990;0.0
99146;"NO2";"MT";"1A4ai";1990;0.0
99147;"NO2";"MT";"1A4bi";1990;0.0
99148;"NO2";"MT";"1A4ci";1990;0.0
99149;"NO2";"MT";"5C1a";1990;0.0
99150;"NO2";"MT";"1A1a";1991;3.0
99151;"NO2";"MT";"1A2gviii";1991;0.0
99152;"NO2";"MT";"1A3ai(ii)";1991;1.0
99153;"NO2";"MT";"1A3aii(i)";1991;0.0
99154;"NO2";"MT";"1A3bi";1991;2.0
99155;"NO2";"MT";"1A3di(i)";1991;21.0
99156;"NO2";"MT";"1A3dii";1991;0.0
99157;"NO2";"MT";"1A4ai";1991;0.0
99158;"NO2";"MT";"1A4bi";1991;0.0
99159;"NO2";"MT";"1A4ci";1991;0.0
99160;"NO2";"MT";"5C1a";1991;0.0
99161;"NO2";"MT";"1A1a";1992;3.0
99162;"NO2";"MT";"1A2gviii";1992;0.0
99163;"NO2";"MT";"1A3ai(ii)";1992;1.0
99164;"NO2";"MT";"1A3aii(i)";1992;0.0
99165;"NO2";"MT";"1A3bi";1992;2.0
99166;"NO2";"MT";"1A3di(i)";1992;25.0
99167;"NO2";"MT";"1A3dii";1992;0.0
99168;"NO2";"MT";"1A4ai";1992;0.0
99169;"NO2";"MT";"1A4bi";1992;0.0
99170;"NO2";"MT";"1A4ci";1992;0.0
99171;"NO2";"MT";"5C1a";1992;0.0
99172;"NO2";"MT";"1A1a";1993;3.0
99173;"NO2";"MT";"1A2gviii";1993;0.0
99174;"NO2";"MT";"1A3ai(ii)";1993;1.0
99175;"NO2";"MT";"1A3aii(i)";1993;0.0
99176;"NO2";"MT";"1A3bi";1993;2.0
99177;"NO2";"MT";"1A3di(i)";1993;28.0
99178;"NO2";"MT";"1A3dii";1993;0.0
99179;"NO2";"MT";"1A4ai";1993;0.0
99180;"NO2";"MT";"1A4bi";1993;0.0
99181;"NO2";"MT";"1A4ci";1993;0.0
99182;"NO2";"MT";"5C1a";1993;0.0
99183;"NO2";"MT";"1A1a";1994;4.0
99184;"NO2";"MT";"1A2gviii";1994;0.0
99185;"NO2";"MT";"1A3ai(ii)";1994;2.0
99186;"NO2";"MT";"1A3aii(i)";1994;0.0
99187;"NO2";"MT";"1A3bi";1994;2.0
99188;"NO2";"MT";"1A3di(i)";1994;32.0
99189;"NO2";"MT";"1A3dii";1994;0.0
99190;"NO2";"MT";"1A4ai";1994;0.0
99191;"NO2";"MT";"1A4bi";1994;0.0
99192;"NO2";"MT";"1A4ci";1994;0.0
99193;"NO2";"MT";"5C1a";1994;0.0
99194;"NO2";"MT";"1A1a";1995;4.0
99195;"NO2";"MT";"1A2gviii";1995;0.0
99196;"NO2";"MT";"1A3ai(ii)";1995;2.0
99197;"NO2";"MT";"1A3aii(i)";1995;0.0
99198;"NO2";"MT";"1A3bi";1995;2.0
99199;"NO2";"MT";"1A3di(i)";1995;36.0
99200;"NO2";"MT";"1A3dii";1995;0.0
99201;"NO2";"MT";"1A4ai";1995;0.0
99202;"NO2";"MT";"1A4bi";1995;0.0
99203;"NO2";"MT";"1A4ci";1995;0.0
99204;"NO2";"MT";"5C1a";1995;0.0
99205;"NO2";"MT";"1A1a";1996;4.0
99206;"NO2";"MT";"1A2gviii";1996;0.0
99207;"NO2";"MT";"1A3ai(ii)";1996;2.0
99208;"NO2";"MT";"1A3aii(i)";1996;0.0
99209;"NO2";"MT";"1A3bi";1996;3.0
99210;"NO2";"MT";"1A3di(i)";1996;39.0
99211;"NO2";"MT";"1A3dii";1996;0.0
99212;"NO2";"MT";"1A4ai";1996;0.0
99213;"NO2";"MT";"1A4bi";1996;0.0
99214;"NO2";"MT";"1A4ci";1996;0.0
99215;"NO2";"MT";"5C1a";1996;0.0
99216;"NO2";"MT";"1A1a";1997;4.0
99217;"NO2";"MT";"1A2gviii";1997;0.0
99218;"NO2";"MT";"1A3ai(ii)";1997;2.0
99219;"NO2";"MT";"1A3aii(i)";1997;0.0
99220;"NO2";"MT";"1A3bi";1997;3.0
99221;"NO2";"MT";"1A3di(i)";1997;43.0
99222;"NO2";"MT";"1A3dii";1997;0.0
99223;"NO2";"MT";"1A4ai";1997;0.0
99224;"NO2";"MT";"1A4bi";1997;0.0
99225;"NO2";"MT";"1A4ci";1997;0.0
99226;"NO2";"MT";"5C1a";1997;0.0
99227;"NO2";"MT";"1A1a";1998;4.0
99228;"NO2";"MT";"1A2gviii";1998;0.0
99229;"NO2";"MT";"1A3ai(ii)";1998;2.0
99230;"NO2";"MT";"1A3aii(i)";1998;0.0
99231;"NO2";"MT";"1A3bi";1998;3.0
99232;"NO2";"MT";"1A3di(i)";1998;46.0
99233;"NO2";"MT";"1A3dii";1998;1.0
99234;"NO2";"MT";"1A4ai";1998;0.0
99235;"NO2";"MT";"1A4bi";1998;0.0
99236;"NO2";"MT";"1A4ci";1998;0.0
99237;"NO2";"MT";"5C1a";1998;0.0
99238;"NO2";"MT";"1A1a";1999;4.0
99239;"NO2";"MT";"1A2gviii";1999;0.0
99240;"NO2";"MT";"1A3ai(ii)";1999;2.0
99241;"NO2";"MT";"1A3aii(i)";1999;0.0
99242;"NO2";"MT";"1A3bi";1999;3.0
99243;"NO2";"MT";"1A3di(i)";1999;50.0
99244;"NO2";"MT";"1A3dii";1999;1.0
99245;"NO2";"MT";"1A4ai";1999;0.0
99246;"NO2";"MT";"1A4bi";1999;0.0
99247;"NO2";"MT";"1A4ci";1999;0.0
99248;"NO2";"MT";"5C1a";1999;0.0
99249;"NO2";"MT";"1A1a";2000;4.0
99250;"NO2";"MT";"1A2gviii";2000;0.0
99251;"NO2";"MT";"1A3bi";2000;1.0
99252;"NO2";"MT";"1A3bii";2000;0.0
99253;"NO2";"MT";"1A3biii";2000;1.0
99254;"NO2";"MT";"1A3biv";2000;0.0
99255;"NO2";"MT";"1A3dii";2000;0.0
99256;"NO2";"MT";"1A4ai";2000;0.0
99257;"NO2";"MT";"1A4bi";2000;0.0
99258;"NO2";"MT";"1A4ci";2000;0.0
99259;"NO2";"MT";"1A4ciii";2000;0.0
99260;"NO2";"MT";"5C1a";2000;0.0
99261;"NO2";"MT";"5C1bi";2000;0.0
99262;"NO2";"MT";"5C1biii";2000;0.0
99263;"NO2";"MT";"6A";2000;0.0
99264;"NO2";"MT";"1A1a";2001;4.0
99265;"NO2";"MT";"1A2gviii";2001;0.0
99266;"NO2";"MT";"1A3bi";2001;1.0
99267;"NO2";"MT";"1A3bii";2001;0.0
99268;"NO2";"MT";"1A3biii";2001;2.0
99269;"NO2";"MT";"1A3biv";2001;0.0
99270;"NO2";"MT";"1A3di(i)";2001;6.0
99271;"NO2";"MT";"1A3dii";2001;0.0
99272;"NO2";"MT";"1A4ai";2001;0.0
99273;"NO2";"MT";"1A4bi";2001;0.0
99274;"NO2";"MT";"1A4ci";2001;0.0
99275;"NO2";"MT";"1A4ciii";2001;0.0
99276;"NO2";"MT";"5C1a";2001;0.0
99277;"NO2";"MT";"5C1bi";2001;0.0
99278;"NO2";"MT";"5C1biii";2001;0.0
99279;"NO2";"MT";"6A";2001;0.0
99280;"NO2";"MT";"1A1a";2002;4.0
99281;"NO2";"MT";"1A2gviii";2002;0.0
99282;"NO2";"MT";"1A3bi";2002;0.0
99283;"NO2";"MT";"1A3bii";2002;0.0
99284;"NO2";"MT";"1A3biii";2002;2.0
99285;"NO2";"MT";"1A3biv";2002;0.0
99286;"NO2";"MT";"1A3di(i)";2002;6.0
99287;"NO2";"MT";"1A3dii";2002;0.0
99288;"NO2";"MT";"1A4ai";2002;0.0
99289;"NO2";"MT";"1A4bi";2002;0.0
99290;"NO2";"MT";"1A4ciii";2002;0.0
99291;"NO2";"MT";"5C1a";2002;0.0
99292;"NO2";"MT";"5C1bi";2002;0.0
