countryID,countryName,pollutantID,year,population,concentration,e11A,e11B,e11C,e11A1a,e1A1b,e1A1c,e1A2a,e1A2b,e1A2c,e1A2d,e1A2e,e1A2f,e1A2gvii,e1A2gviii,e1A3ai_i,e1A3ai_ii,e1A3aii_i,e1A3aii_ii,e1A3bi,e1A3bii,e1A3biii,e1A3biv,e1A3bv,e1A3bvi,e1A3bvii,e1A3c,e1A3di_i,e1A3di_ii,e1A3dii,e1A3ei,e1A3eii,e1A4ai,e1A4aii,e1A4bi,e1A4bii,e1A4ci,e1A4cii,e1A4ciii,e1A5a,e1A5b,e1A5c,e1B1a,e1B1b,e1B1c,e1B2ai,e1B2aiv,e1B2av,e1B2b,e1B2c,e1B2d,e2A1,e2A2,32A3,e2A5a,e2A5b,e2A5c,e2A6,e2B1,e2B2,e2B3,e2B5,e2B6,e2B7,e2B10a,e2B10b,e2C1,e2C2,e2C3,e2C4,e2C5,e2C6,e2C7a,e2C7b,e2C7c,e2C7d,e2D3a,e2D3b,e2D3c,e2D3d,e2D3e,e2D3f,e2D3g,e2D3h,e2D3i,e2G,e2H1,e2H2,e2H3,e2I,e2K,e2L,e3B1a,e3B1b,e3B2,e3B3,e3B4a,e3B4d,e3B4e,e3B4f,e3B4gi,e3B4gii,e3B4giii,e3B4giv,e3B4h,e3Da1,e3Da2a,e3Da2b,e3Da2c,e3Da3,e3Da4,e3Db,e3Dc,e3Dd,e3De,e3Df,e3F,e3I,e5A,e5B1,e5B2,e5C1a,e5C1bi,e5C1bii,e5C1biii,e5C1biv,e5C1bv,e5C1bvi,e5C2,e5D1,e5D2,e5D3,e5E,e6A,e6B
FI,Finland,O3,2007,5276955,81.626667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FI,Finland,O3,2008,5300484,90.690000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FI,Finland,O3,2009,5326314,88.088750,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FI,Finland,O3,2010,5351427,91.627500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FI,Finland,O3,2011,5375276,89.830000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FI,Finland,O3,2012,5401267,85.705000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FI,Finland,O3,2013,5426674,91.127500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FI,Finland,PM10,1993,5054982,42.870000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.32375400,NULL,0.01000000,NULL,0.00900000,NULL,2.01667700,1.09557900,3.50161900,0.05377000,NULL,0.89200000,5.64300000,0.09667600,NULL,NULL,0.57088200,NULL,NULL,NULL,0.99880500,NULL,0.01585400,NULL,1.41483700,0.07476200,NULL,NULL,NULL,NULL,NULL,0.86286900,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.37748692,NULL,NULL,NULL,NULL,NULL,NULL,0.16900000,0.08300000,NULL,0.29400000,NULL,NULL,0.00600000,NULL,0.10900000,0.19600000,0.00200000,0.06400000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.28212714,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00000023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FI,Finland,PM10,1994,5077912,43.080000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.31868000,NULL,0.01100000,NULL,0.00800000,NULL,1.91467900,1.06820700,3.35908100,0.05196900,NULL,0.88900000,5.61400000,0.09848800,NULL,NULL,0.60424000,NULL,NULL,NULL,0.99111100,NULL,0.01553100,NULL,1.40525500,0.07436700,NULL,NULL,NULL,NULL,NULL,2.07265300,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.37725039,NULL,NULL,NULL,NULL,NULL,NULL,0.16600000,0.08400000,NULL,0.29900000,NULL,NULL,0.00600000,NULL,0.11100000,0.20900000,0.00200000,0.07700000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.27161653,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00000023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FI,Finland,PM10,1995,5098754,56.710000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.33722900,NULL,0.01200000,NULL,0.00800000,NULL,1.77861100,1.04188100,3.24452800,0.05345900,NULL,0.89900000,5.66900000,0.09163000,NULL,NULL,0.58259600,NULL,NULL,NULL,0.98034800,NULL,0.01573500,NULL,1.39743800,0.07397200,NULL,NULL,NULL,NULL,NULL,2.16681200,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.35946091,NULL,NULL,NULL,NULL,NULL,NULL,0.15800000,0.07200000,NULL,0.32800000,NULL,NULL,0.00600000,NULL,0.11300000,0.22200000,0.00300000,0.09100000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.25060120,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00000025,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FI,Finland,PM10,1996,5116826,50.670000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.32147600,NULL,0.01200000,NULL,0.00900000,NULL,1.68827700,1.03765800,2.97553500,0.05414400,NULL,0.90700000,5.71400000,0.08370700,NULL,NULL,0.60047700,NULL,NULL,NULL,0.96304100,NULL,0.01624300,NULL,1.28050300,0.07358200,NULL,NULL,NULL,NULL,NULL,2.26088100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.36740720,NULL,NULL,NULL,NULL,NULL,NULL,0.15600000,0.07600000,NULL,0.33600000,NULL,NULL,0.00600000,NULL,0.11300000,0.21100000,0.00300000,0.10300000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.27140977,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00000027,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FI,Finland,PM10,1997,5132320,39.545000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.33095000,NULL,0.01300000,NULL,0.01000000,NULL,1.58521000,1.02011000,2.88318300,0.05444800,NULL,0.93000000,5.86000000,0.08921000,NULL,NULL,0.62169800,NULL,NULL,NULL,0.98914000,NULL,0.01667700,NULL,1.29410900,0.07352400,NULL,NULL,NULL,NULL,NULL,2.77522900,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.36850122,NULL,NULL,NULL,NULL,NULL,NULL,0.15500000,0.07700000,NULL,0.35800000,NULL,NULL,0.00600000,NULL,0.11200000,0.25500000,0.00400000,0.10800000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.26882800,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00000028,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FI,Finland,PM10,1998,5147349,45.355000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.35862600,NULL,0.01500000,NULL,0.01200000,NULL,1.46670700,0.96697400,2.61443100,0.05571900,NULL,0.95000000,6.01600000,0.08319200,NULL,NULL,0.58044600,NULL,NULL,NULL,1.02617600,NULL,0.01724100,NULL,1.31303200,0.06948400,NULL,NULL,NULL,NULL,NULL,0.43000700,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.36684761,NULL,NULL,NULL,NULL,NULL,NULL,0.15200000,0.07400000,NULL,0.33600000,NULL,NULL,0.00600000,NULL,0.10300000,0.28600000,0.00500000,0.12500000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.19888797,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00000030,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FI,Finland,PM10,1999,5159646,32.020000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.37182100,NULL,0.01600000,NULL,0.01100000,NULL,1.35418400,0.95788400,2.37472900,0.05544200,NULL,0.97500000,6.18900000,0.08012800,NULL,NULL,0.59518400,NULL,NULL,NULL,1.06005500,NULL,0.01813500,NULL,1.25643200,0.06535900,NULL,NULL,NULL,NULL,NULL,2.23535600,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.36397957,NULL,NULL,NULL,NULL,NULL,NULL,0.14800000,0.07400000,NULL,0.32800000,NULL,NULL,0.00600000,NULL,0.09100000,0.31200000,0.00700000,0.13800000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.19016817,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00000032,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FI,Finland,PM10,2000,5181115,32.842000,NULL,NULL,NULL,2.12900000,0.19600000,NULL,1.92000000,0.04000000,0.23000000,5.34700000,0.14900000,NULL,1.38634500,2.85600000,0.01712880,0.04100000,0.01132161,0.05400000,1.27627200,0.95519000,2.07616900,0.05441100,NULL,0.98218970,6.28544500,0.07522500,NULL,NULL,0.56270800,NULL,NULL,1.14900000,1.06370100,16.02800000,0.01950200,1.93500000,1.20060100,0.06219600,0.02400000,NULL,NULL,NULL,NULL,1.09429400,NULL,NULL,NULL,NULL,NULL,NULL,0.00014000,0.00050000,NULL,0.03300000,0.68900000,0.41500000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.05300000,0.01100000,0.13300000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.36800000,NULL,0.05400000,NULL,0.69300000,0.00500000,NULL,0.00200000,NULL,NULL,NULL,0.55500000,0.87000000,NULL,NULL,NULL,NULL,0.14463436,0.07198296,NULL,0.31814070,NULL,NULL,0.00656719,NULL,0.08412550,0.41173080,0.00686400,0.13035548,NULL,0.47400000,NULL,NULL,NULL,NULL,NULL,NULL,0.11000000,NULL,NULL,NULL,0.26547355,NULL,NULL,NULL,NULL,NULL,0.01200000,NULL,NULL,NULL,0.00000033,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FI,Finland,PM10,2001,5194901,27.582143,NULL,NULL,NULL,2.46650600,0.25454200,NULL,0.36201100,0.01294900,0.19060700,3.23198400,0.06764700,NULL,1.38553000,2.14349200,0.01655208,0.04000000,0.01103097,0.05200000,1.20094200,0.93850400,1.90328500,0.05335000,NULL,0.99983540,6.41932840,0.06780200,NULL,NULL,0.52509000,NULL,NULL,1.29910300,1.05311700,16.97225200,0.02037400,2.18307600,1.15505800,0.05827200,0.01730900,NULL,NULL,NULL,NULL,1.76548000,NULL,NULL,NULL,NULL,NULL,NULL,0.00079500,0.13997200,NULL,0.02900000,0.63000000,0.48400000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.07879200,0.01100000,0.90259700,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.36800000,NULL,0.05400000,NULL,0.63351200,0.00368000,NULL,0.02971200,NULL,NULL,0.23500000,0.81888300,0.87600000,NULL,NULL,NULL,NULL,0.14094458,0.07025211,NULL,0.30100720,NULL,NULL,0.00670448,NULL,0.08660599,0.28142920,0.01457280,0.14114882,NULL,0.46392800,NULL,NULL,NULL,NULL,NULL,NULL,0.09900000,NULL,NULL,NULL,0.23135163,NULL,NULL,NULL,NULL,NULL,0.01149900,NULL,NULL,NULL,0.00000034,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FI,Finland,PM10,2002,5194901,33.901538,NULL,NULL,NULL,1.96839300,0.07420500,NULL,0.32222386,0.00325370,0.23479934,2.67503865,0.05782477,NULL,1.35769600,1.99787957,0.01498320,0.03500000,0.00955623,0.04700000,1.12355500,0.89609800,1.74162900,0.05250100,NULL,1.02258080,6.56809490,0.06592800,NULL,NULL,0.54526000,NULL,NULL,1.33984220,1.03919700,17.22201265,0.02115400,2.23079037,1.10088500,0.05930300,0.01738865,NULL,NULL,NULL,NULL,2.37093200,NULL,NULL,NULL,NULL,NULL,NULL,0.00079350,0.06628509,NULL,0.02900000,0.62600000,0.46300000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.10236948,0.01100000,1.79639600,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.35600000,NULL,0.06000000,NULL,0.74516936,0.00580728,NULL,0.00858389,NULL,NULL,0.17800000,0.62340093,0.88600000,NULL,NULL,NULL,NULL,0.13814496,0.07129542,NULL,0.31213580,NULL,NULL,0.00676169,NULL,0.08689813,0.29984760,0.01697600,0.14429187,NULL,0.48366000,NULL,NULL,NULL,NULL,NULL,NULL,0.10500000,NULL,NULL,NULL,0.23718102,NULL,NULL,NULL,NULL,NULL,0.01807841,NULL,NULL,NULL,0.00000036,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FI,Finland,PM10,2003,5206295,32.220000,NULL,NULL,NULL,2.59900000,0.10500000,NULL,0.30300000,0.00300000,0.14400000,3.07400000,0.05600000,NULL,1.30568000,2.19400000,0.01525296,0.03500000,0.00966747,0.04800000,1.06132600,0.84501500,1.53645000,0.05405600,NULL,1.04450260,6.70718770,0.06462900,NULL,NULL,0.54503100,NULL,NULL,1.34800000,1.01515700,16.90000000,0.02184200,2.29400000,1.04147800,0.05829300,0.35300000,NULL,NULL,NULL,NULL,1.99382400,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.01700000,NULL,0.03900000,0.66400000,0.73600000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.13300000,0.01100000,1.71800000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.39800000,NULL,0.06600000,NULL,NULL,0.00600000,NULL,0.01200000,NULL,NULL,0.06700000,0.69600000,0.89600000,NULL,NULL,NULL,NULL,0.13261804,0.07109625,NULL,0.33242460,NULL,NULL,0.00688582,NULL,0.08158821,0.31461560,0.01930880,0.12475001,NULL,0.48200000,NULL,NULL,NULL,NULL,NULL,NULL,0.10800000,NULL,NULL,NULL,0.22160529,NULL,NULL,NULL,NULL,NULL,0.01200000,NULL,NULL,NULL,0.00000038,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FI,Finland,PM10,2004,NULL,31.207647,NULL,NULL,NULL,2.82360836,0.12215362,NULL,0.31581417,0.02427451,0.15454728,3.41558876,0.08166284,NULL,1.24387900,3.33214379,0.01793952,0.03600000,0.00976902,0.05700000,0.98821100,0.79008800,1.34372300,0.05875100,NULL,1.06815060,6.85526950,0.06607900,NULL,NULL,0.52401700,NULL,NULL,1.33805698,0.99211500,16.75957615,0.02240200,2.30809752,0.97694600,0.05313500,0.01759032,NULL,NULL,NULL,NULL,0.84584800,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.03601481,NULL,0.04000000,0.70300000,0.61200000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.10931866,0.01100000,1.89181501,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.36900000,NULL,0.06720000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.19600000,2.09578571,1.09700000,NULL,NULL,NULL,NULL,0.12884881,0.06956164,NULL,0.32860090,NULL,NULL,0.00698536,NULL,0.08302186,0.28980640,0.01712960,0.10239172,NULL,0.45579924,NULL,NULL,NULL,NULL,NULL,NULL,0.09700000,NULL,NULL,NULL,0.22026944,NULL,NULL,NULL,NULL,NULL,0.01849464,NULL,NULL,NULL,0.00000039,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FI,Finland,PM10,2005,5236611,34.358000,NULL,NULL,NULL,1.74399259,0.17310967,NULL,0.30061905,0.01738823,0.18874180,3.01033212,0.08063845,NULL,0.93972500,1.86393758,0.01655832,0.03500000,0.00965010,0.05200000,0.93742100,0.75797200,1.19543200,0.06314200,NULL,1.08498890,6.96110960,0.06005800,NULL,NULL,0.53756100,NULL,NULL,0.57622721,0.82998800,15.95135129,0.01997500,0.72388978,0.70059700,0.05283800,0.03474490,0.01849948,NULL,NULL,NULL,2.34268800,NULL,NULL,NULL,NULL,NULL,NULL,0.00076830,0.02548807,NULL,0.04100000,0.77400000,0.38600000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.04246785,0.01100000,1.43607970,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.39600000,NULL,NULL,0.07440000,NULL,0.00110261,0.01023368,NULL,0.08213160,NULL,NULL,0.13800000,1.67047091,1.17200000,NULL,NULL,NULL,NULL,0.12661604,0.06919476,NULL,0.34265750,NULL,NULL,0.00729599,NULL,0.08460158,0.28455960,0.01585280,0.11684072,NULL,0.47953752,NULL,NULL,NULL,NULL,NULL,NULL,0.10700000,NULL,NULL,NULL,0.21915710,NULL,NULL,NULL,NULL,NULL,0.01602712,NULL,NULL,NULL,0.00000041,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FI,Finland,PM10,2006,5255580,33.795625,NULL,NULL,NULL,2.54054814,0.15315346,NULL,0.27592742,0.01999721,0.11494184,2.87638492,0.06578323,NULL,0.80703700,1.65857511,0.02142600,0.03481390,0.04391000,0.05243468,0.87049700,0.71804600,1.05269000,0.06668000,NULL,1.09661980,7.02451300,0.05078432,NULL,NULL,0.57571900,NULL,NULL,0.59905928,0.73275400,16.20580879,0.01839100,0.05487862,0.55043900,0.05618200,0.04633358,0.01891575,NULL,NULL,NULL,3.50520000,NULL,0.03112669,0.00002096,NULL,NULL,NULL,0.00049549,0.05542677,NULL,0.03996738,0.77467690,0.51667354,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.08310745,0.01097119,1.58613020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.32754300,NULL,0.06600000,NULL,0.00118105,0.00832300,NULL,0.00023986,NULL,NULL,0.15800000,1.26839045,1.13421500,NULL,NULL,NULL,NULL,0.12290758,0.07208708,NULL,0.34083969,NULL,NULL,0.00755684,NULL,0.08394516,0.27903912,0.01576458,0.10001228,NULL,0.46518132,NULL,NULL,NULL,NULL,NULL,NULL,0.10061745,NULL,NULL,NULL,0.19561607,NULL,NULL,NULL,NULL,NULL,0.01498376,NULL,NULL,NULL,0.00000042,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
